revenue,expenses,currentAssets,currentLiabilities,totalAssets,totalDebt,equity,cashFlow,month_ahead,future_cashFlow
15086934.813854398,10952989.015234768,3577941.40825972,3274158.3211904145,11640073.319770336,2950369.1433659415,8689704.176404394,3915285.641658788,1,274099.0265589234
15086934.813854398,10952989.015234768,3577941.40825972,3274158.3211904145,11640073.319770336,2950369.1433659415,8689704.176404394,3915285.641658788,2,289627.69991114247
15086934.813854398,10952989.015234768,3577941.40825972,3274158.3211904145,11640073.319770336,2950369.1433659415,8689704.176404394,3915285.641658788,3,300382.18412658694
15086934.813854398,10952989.015234768,3577941.40825972,3274158.3211904145,11640073.319770336,2950369.1433659415,8689704.176404394,3915285.641658788,4,401427.7574588354
15086934.813854398,10952989.015234768,3577941.40825972,3274158.3211904145,11640073.319770336,2950369.1433659415,8689704.176404394,3915285.641658788,5,353124.5729518986
15086934.813854398,10952989.015234768,3577941.40825972,3274158.3211904145,11640073.319770336,2950369.1433659415,8689704.176404394,3915285.641658788,6,368801.3031516716
18476562.46785841,12753168.307446439,11507025.631910434,6451809.991570582,23599370.474785637,7430509.177220664,16168861.297564972,5711398.503692205,1,548530.1440026525
18476562.46785841,12753168.307446439,11507025.631910434,6451809.991570582,23599370.474785637,7430509.177220664,16168861.297564972,5711398.503692205,2,511820.1637429245
18476562.46785841,12753168.307446439,11507025.631910434,6451809.991570582,23599370.474785637,7430509.177220664,16168861.297564972,5711398.503692205,3,448892.91427630786
18476562.46785841,12753168.307446439,11507025.631910434,6451809.991570582,23599370.474785637,7430509.177220664,16168861.297564972,5711398.503692205,4,439700.91427629854
18476562.46785841,12753168.307446439,11507025.631910434,6451809.991570582,23599370.474785637,7430509.177220664,16168861.297564972,5711398.503692205,5,516602.540883167
18476562.46785841,12753168.307446439,11507025.631910434,6451809.991570582,23599370.474785637,7430509.177220664,16168861.297564972,5711398.503692205,6,471988.1725539423
12534007.264850598,9398545.17602831,4176849.107150122,1623165.5215094907,5125659.228023608,885825.0001875893,4239834.227836018,2642619.7633269513,1,207405.97908213985
12534007.264850598,9398545.17602831,4176849.107150122,1623165.5215094907,5125659.228023608,885825.0001875893,4239834.227836018,2642619.7633269513,2,187355.55044237195
12534007.264850598,9398545.17602831,4176849.107150122,1623165.5215094907,5125659.228023608,885825.0001875893,4239834.227836018,2642619.7633269513,3,257694.1879301115
12534007.264850598,9398545.17602831,4176849.107150122,1623165.5215094907,5125659.228023608,885825.0001875893,4239834.227836018,2642619.7633269513,4,231004.84301462222
12534007.264850598,9398545.17602831,4176849.107150122,1623165.5215094907,5125659.228023608,885825.0001875893,4239834.227836018,2642619.7633269513,5,246240.40091668145
12534007.264850598,9398545.17602831,4176849.107150122,1623165.5215094907,5125659.228023608,885825.0001875893,4239834.227836018,2642619.7633269513,6,230284.77817527784
23111536.887717664,16781254.507274825,7155372.78869966,4411375.055387484,19168902.448132686,6017674.7254362805,13151227.722696405,6644230.943536222,1,471490.32891244616
23111536.887717664,16781254.507274825,7155372.78869966,4411375.055387484,19168902.448132686,6017674.7254362805,13151227.722696405,6644230.943536222,2,580733.8187813757
23111536.887717664,16781254.507274825,7155372.78869966,4411375.055387484,19168902.448132686,6017674.7254362805,13151227.722696405,6644230.943536222,3,592434.0115486402
23111536.887717664,16781254.507274825,7155372.78869966,4411375.055387484,19168902.448132686,6017674.7254362805,13151227.722696405,6644230.943536222,4,591352.107307052
23111536.887717664,16781254.507274825,7155372.78869966,4411375.055387484,19168902.448132686,6017674.7254362805,13151227.722696405,6644230.943536222,5,638195.7123659764
23111536.887717664,16781254.507274825,7155372.78869966,4411375.055387484,19168902.448132686,6017674.7254362805,13151227.722696405,6644230.943536222,6,566325.8832031293
5932154.440895729,4133899.6742133615,3242796.864203276,1552581.6632169501,8888467.429366492,5109896.463984622,3778570.96538187,1915530.6606015747,1,181411.43984554207
5932154.440895729,4133899.6742133615,3242796.864203276,1552581.6632169501,8888467.429366492,5109896.463984622,3778570.96538187,1915530.6606015747,2,144156.15061404742
5932154.440895729,4133899.6742133615,3242796.864203276,1552581.6632169501,8888467.429366492,5109896.463984622,3778570.96538187,1915530.6606015747,3,134259.50812919988
5932154.440895729,4133899.6742133615,3242796.864203276,1552581.6632169501,8888467.429366492,5109896.463984622,3778570.96538187,1915530.6606015747,4,167618.86652280507
5932154.440895729,4133899.6742133615,3242796.864203276,1552581.6632169501,8888467.429366492,5109896.463984622,3778570.96538187,1915530.6606015747,5,186894.92775495184
5932154.440895729,4133899.6742133615,3242796.864203276,1552581.6632169501,8888467.429366492,5109896.463984622,3778570.96538187,1915530.6606015747,6,183212.35681259533
38259906.4787657,30507482.321454518,18080934.787501674,13271705.845549794,33956736.700410396,20468943.36401867,13487793.336391725,7791535.732240374,1,679305.4644393711
38259906.4787657,30507482.321454518,18080934.787501674,13271705.845549794,33956736.700410396,20468943.36401867,13487793.336391725,7791535.732240374,2,675233.7125660537
38259906.4787657,30507482.321454518,18080934.787501674,13271705.845549794,33956736.700410396,20468943.36401867,13487793.336391725,7791535.732240374,3,637398.0258479387
38259906.4787657,30507482.321454518,18080934.787501674,13271705.845549794,33956736.700410396,20468943.36401867,13487793.336391725,7791535.732240374,4,509117.81884377083
38259906.4787657,30507482.321454518,18080934.787501674,13271705.845549794,33956736.700410396,20468943.36401867,13487793.336391725,7791535.732240374,5,559440.4821918925
38259906.4787657,30507482.321454518,18080934.787501674,13271705.845549794,33956736.700410396,20468943.36401867,13487793.336391725,7791535.732240374,6,656642.4682974182
18013614.31690249,15074736.670431897,10934301.6785529,8470751.719407491,16295571.365753265,10301788.072429202,5993783.293324063,3044118.228967544,1,276323.427679368
18013614.31690249,15074736.670431897,10934301.6785529,8470751.719407491,16295571.365753265,10301788.072429202,5993783.293324063,3044118.228967544,2,268093.573862291
18013614.31690249,15074736.670431897,10934301.6785529,8470751.719407491,16295571.365753265,10301788.072429202,5993783.293324063,3044118.228967544,3,284810.59171832097
18013614.31690249,15074736.670431897,10934301.6785529,8470751.719407491,16295571.365753265,10301788.072429202,5993783.293324063,3044118.228967544,4,239036.4451235737
18013614.31690249,15074736.670431897,10934301.6785529,8470751.719407491,16295571.365753265,10301788.072429202,5993783.293324063,3044118.228967544,5,182033.82488159364
18013614.31690249,15074736.670431897,10934301.6785529,8470751.719407491,16295571.365753265,10301788.072429202,5993783.293324063,3044118.228967544,6,232654.96836913395
35793549.10972221,25768410.550178338,16846260.00861476,8439580.442412574,39007493.52573901,20909767.479133878,18097726.04660513,9743984.004362296,1,779221.7953077083
35793549.10972221,25768410.550178338,16846260.00861476,8439580.442412574,39007493.52573901,20909767.479133878,18097726.04660513,9743984.004362296,2,831937.5546166577
35793549.10972221,25768410.550178338,16846260.00861476,8439580.442412574,39007493.52573901,20909767.479133878,18097726.04660513,9743984.004362296,3,1010000.5587432991
35793549.10972221,25768410.550178338,16846260.00861476,8439580.442412574,39007493.52573901,20909767.479133878,18097726.04660513,9743984.004362296,4,969214.8481102957
35793549.10972221,25768410.550178338,16846260.00861476,8439580.442412574,39007493.52573901,20909767.479133878,18097726.04660513,9743984.004362296,5,762131.2826426482
35793549.10972221,25768410.550178338,16846260.00861476,8439580.442412574,39007493.52573901,20909767.479133878,18097726.04660513,9743984.004362296,6,794713.129693879
7902597.086338524,5346276.195667689,4849655.584679783,2252211.249611921,7842949.7406059,3362449.2930705515,4480500.447535349,2515223.4585003816,1,193706.8483553786
7902597.086338524,5346276.195667689,4849655.584679783,2252211.249611921,7842949.7406059,3362449.2930705515,4480500.447535349,2515223.4585003816,2,192839.201230203
7902597.086338524,5346276.195667689,4849655.584679783,2252211.249611921,7842949.7406059,3362449.2930705515,4480500.447535349,2515223.4585003816,3,205714.05396765276
7902597.086338524,5346276.195667689,4849655.584679783,2252211.249611921,7842949.7406059,3362449.2930705515,4480500.447535349,2515223.4585003816,4,207174.6708938551
7902597.086338524,5346276.195667689,4849655.584679783,2252211.249611921,7842949.7406059,3362449.2930705515,4480500.447535349,2515223.4585003816,5,255453.78186186161
7902597.086338524,5346276.195667689,4849655.584679783,2252211.249611921,7842949.7406059,3362449.2930705515,4480500.447535349,2515223.4585003816,6,165353.82210177332
2317227.1417295355,1700565.0858384084,1129400.734733878,562180.9969590845,1511050.3745449171,310996.9990985026,1200053.3754464146,613210.0793127096,1,58692.55888322631
2317227.1417295355,1700565.0858384084,1129400.734733878,562180.9969590845,1511050.3745449171,310996.9990985026,1200053.3754464146,613210.0793127096,2,71375.24671456234
2317227.1417295355,1700565.0858384084,1129400.734733878,562180.9969590845,1511050.3745449171,310996.9990985026,1200053.3754464146,613210.0793127096,3,47605.109195127385
2317227.1417295355,1700565.0858384084,1129400.734733878,562180.9969590845,1511050.3745449171,310996.9990985026,1200053.3754464146,613210.0793127096,4,47249.734863031335
2317227.1417295355,1700565.0858384084,1129400.734733878,562180.9969590845,1511050.3745449171,310996.9990985026,1200053.3754464146,613210.0793127096,5,42979.67467748617
2317227.1417295355,1700565.0858384084,1129400.734733878,562180.9969590845,1511050.3745449171,310996.9990985026,1200053.3754464146,613210.0793127096,6,45487.745764491934
23241324.2035177,17617082.282731626,11156438.18742597,5784935.608036699,29914260.203930695,14219484.183841925,15694776.02008877,5671543.4283698145,1,439431.936573999
23241324.2035177,17617082.282731626,11156438.18742597,5784935.608036699,29914260.203930695,14219484.183841925,15694776.02008877,5671543.4283698145,2,469868.6337215288
23241324.2035177,17617082.282731626,11156438.18742597,5784935.608036699,29914260.203930695,14219484.183841925,15694776.02008877,5671543.4283698145,3,516130.2391741381
23241324.2035177,17617082.282731626,11156438.18742597,5784935.608036699,29914260.203930695,14219484.183841925,15694776.02008877,5671543.4283698145,4,587586.0024565721
23241324.2035177,17617082.282731626,11156438.18742597,5784935.608036699,29914260.203930695,14219484.183841925,15694776.02008877,5671543.4283698145,5,480303.4122158234
23241324.2035177,17617082.282731626,11156438.18742597,5784935.608036699,29914260.203930695,14219484.183841925,15694776.02008877,5671543.4283698145,6,568596.8571133408
14271725.102994606,12544525.373452833,10535147.127846664,4670615.801752128,14514673.145907788,6795050.42892489,7719622.716982897,1498326.4598358406,1,131381.52001551207
14271725.102994606,12544525.373452833,10535147.127846664,4670615.801752128,14514673.145907788,6795050.42892489,7719622.716982897,1498326.4598358406,2,128712.45105313895
14271725.102994606,12544525.373452833,10535147.127846664,4670615.801752128,14514673.145907788,6795050.42892489,7719622.716982897,1498326.4598358406,3,138210.3677871048
14271725.102994606,12544525.373452833,10535147.127846664,4670615.801752128,14514673.145907788,6795050.42892489,7719622.716982897,1498326.4598358406,4,112580.51221757845
14271725.102994606,12544525.373452833,10535147.127846664,4670615.801752128,14514673.145907788,6795050.42892489,7719622.716982897,1498326.4598358406,5,93038.61118615227
14271725.102994606,12544525.373452833,10535147.127846664,4670615.801752128,14514673.145907788,6795050.42892489,7719622.716982897,1498326.4598358406,6,109104.4916322762
15951715.11357603,10603593.997826502,6166100.079381099,2025596.157016064,8191442.803652587,1982602.655193263,6208840.148459325,4995404.456870101,1,507271.6216702608
15951715.11357603,10603593.997826502,6166100.079381099,2025596.157016064,8191442.803652587,1982602.655193263,6208840.148459325,4995404.456870101,2,422387.1032980311
15951715.11357603,10603593.997826502,6166100.079381099,2025596.157016064,8191442.803652587,1982602.655193263,6208840.148459325,4995404.456870101,3,328076.5492816657
15951715.11357603,10603593.997826502,6166100.079381099,2025596.157016064,8191442.803652587,1982602.655193263,6208840.148459325,4995404.456870101,4,307281.62240554474
15951715.11357603,10603593.997826502,6166100.079381099,2025596.157016064,8191442.803652587,1982602.655193263,6208840.148459325,4995404.456870101,5,461056.87122426776
15951715.11357603,10603593.997826502,6166100.079381099,2025596.157016064,8191442.803652587,1982602.655193263,6208840.148459325,4995404.456870101,6,446446.80341794394
8640305.031393956,6672348.88375327,3345584.431226362,2161705.650967328,8296422.934404068,2336147.5789473825,5960275.355456686,1970441.9548290307,1,168794.65057430998
8640305.031393956,6672348.88375327,3345584.431226362,2161705.650967328,8296422.934404068,2336147.5789473825,5960275.355456686,1970441.9548290307,2,176600.41737328065
8640305.031393956,6672348.88375327,3345584.431226362,2161705.650967328,8296422.934404068,2336147.5789473825,5960275.355456686,1970441.9548290307,3,162572.94770224352
8640305.031393956,6672348.88375327,3345584.431226362,2161705.650967328,8296422.934404068,2336147.5789473825,5960275.355456686,1970441.9548290307,4,149293.630486136
8640305.031393956,6672348.88375327,3345584.431226362,2161705.650967328,8296422.934404068,2336147.5789473825,5960275.355456686,1970441.9548290307,5,189052.66645902785
8640305.031393956,6672348.88375327,3345584.431226362,2161705.650967328,8296422.934404068,2336147.5789473825,5960275.355456686,1970441.9548290307,6,151400.0216166947
38370392.999007404,29048840.20112294,22495363.06043873,9599578.813234579,47645272.93399496,16491009.685447447,31154263.24854751,8222780.6069194265,1,700652.4394725756
38370392.999007404,29048840.20112294,22495363.06043873,9599578.813234579,47645272.93399496,16491009.685447447,31154263.24854751,8222780.6069194265,2,771619.6846308437
38370392.999007404,29048840.20112294,22495363.06043873,9599578.813234579,47645272.93399496,16491009.685447447,31154263.24854751,8222780.6069194265,3,624597.5619885747
38370392.999007404,29048840.20112294,22495363.06043873,9599578.813234579,47645272.93399496,16491009.685447447,31154263.24854751,8222780.6069194265,4,662397.4681844237
38370392.999007404,29048840.20112294,22495363.06043873,9599578.813234579,47645272.93399496,16491009.685447447,31154263.24854751,8222780.6069194265,5,712422.7580552815
38370392.999007404,29048840.20112294,22495363.06043873,9599578.813234579,47645272.93399496,16491009.685447447,31154263.24854751,8222780.6069194265,6,862687.8877569835
20176258.04301798,14915846.462565372,7985199.586693202,5010554.1734153265,17060357.955059007,4189379.54774935,12870978.407309657,4914364.990345354,1,323632.08228128776
20176258.04301798,14915846.462565372,7985199.586693202,5010554.1734153265,17060357.955059007,4189379.54774935,12870978.407309657,4914364.990345354,2,388526.06603688846
20176258.04301798,14915846.462565372,7985199.586693202,5010554.1734153265,17060357.955059007,4189379.54774935,12870978.407309657,4914364.990345354,3,373096.5064649911
20176258.04301798,14915846.462565372,7985199.586693202,5010554.1734153265,17060357.955059007,4189379.54774935,12870978.407309657,4914364.990345354,4,420829.9566178984
20176258.04301798,14915846.462565372,7985199.586693202,5010554.1734153265,17060357.955059007,4189379.54774935,12870978.407309657,4914364.990345354,5,377486.131099264
20176258.04301798,14915846.462565372,7985199.586693202,5010554.1734153265,17060357.955059007,4189379.54774935,12870978.407309657,4914364.990345354,6,376602.97313941905
7191194.627595766,5564983.36300449,4275477.08323065,2595476.085728958,5331514.110980402,1880807.1708170525,3450706.9401633493,1696803.207533681,1,157722.61146396786
7191194.627595766,5564983.36300449,4275477.08323065,2595476.085728958,5331514.110980402,1880807.1708170525,3450706.9401633493,1696803.207533681,2,144394.92017494017
7191194.627595766,5564983.36300449,4275477.08323065,2595476.085728958,5331514.110980402,1880807.1708170525,3450706.9401633493,1696803.207533681,3,143392.35532716324
7191194.627595766,5564983.36300449,4275477.08323065,2595476.085728958,5331514.110980402,1880807.1708170525,3450706.9401633493,1696803.207533681,4,123564.44037086758
7191194.627595766,5564983.36300449,4275477.08323065,2595476.085728958,5331514.110980402,1880807.1708170525,3450706.9401633493,1696803.207533681,5,131292.34572448628
7191194.627595766,5564983.36300449,4275477.08323065,2595476.085728958,5331514.110980402,1880807.1708170525,3450706.9401633493,1696803.207533681,6,169294.77504256944
10769788.321090106,7751719.806301936,2714740.527115883,2927037.033828519,10306712.76163867,3938533.0934925303,6368179.668146139,2777233.1120702564,1,217866.88771107217
10769788.321090106,7751719.806301936,2714740.527115883,2927037.033828519,10306712.76163867,3938533.0934925303,6368179.668146139,2777233.1120702564,2,249824.95730025464
10769788.321090106,7751719.806301936,2714740.527115883,2927037.033828519,10306712.76163867,3938533.0934925303,6368179.668146139,2777233.1120702564,3,233637.0957124404
10769788.321090106,7751719.806301936,2714740.527115883,2927037.033828519,10306712.76163867,3938533.0934925303,6368179.668146139,2777233.1120702564,4,265645.0333817792
10769788.321090106,7751719.806301936,2714740.527115883,2927037.033828519,10306712.76163867,3938533.0934925303,6368179.668146139,2777233.1120702564,5,249810.62464963706
10769788.321090106,7751719.806301936,2714740.527115883,2927037.033828519,10306712.76163867,3938533.0934925303,6368179.668146139,2777233.1120702564,6,243191.40441677635
352960.6849643645,321597.61033858097,58045.223605910454,54110.2779838916,168944.60071754322,60125.02243002459,108819.57828751863,30666.32910047583,1,2442.4006814364816
352960.6849643645,321597.61033858097,58045.223605910454,54110.2779838916,168944.60071754322,60125.02243002459,108819.57828751863,30666.32910047583,2,2716.458792671215
352960.6849643645,321597.61033858097,58045.223605910454,54110.2779838916,168944.60071754322,60125.02243002459,108819.57828751863,30666.32910047583,3,2544.1493799387263
352960.6849643645,321597.61033858097,58045.223605910454,54110.2779838916,168944.60071754322,60125.02243002459,108819.57828751863,30666.32910047583,4,2820.4881773040606
352960.6849643645,321597.61033858097,58045.223605910454,54110.2779838916,168944.60071754322,60125.02243002459,108819.57828751863,30666.32910047583,5,3286.845838660163
352960.6849643645,321597.61033858097,58045.223605910454,54110.2779838916,168944.60071754322,60125.02243002459,108819.57828751863,30666.32910047583,6,3000.6983687678035
11438014.482292397,8762704.219273753,4148510.192478706,2919922.1647876194,8022848.343586827,1981556.1644307047,6041292.179156122,2750134.6871132837,1,204236.5653733889
11438014.482292397,8762704.219273753,4148510.192478706,2919922.1647876194,8022848.343586827,1981556.1644307047,6041292.179156122,2750134.6871132837,2,213586.629412204
11438014.482292397,8762704.219273753,4148510.192478706,2919922.1647876194,8022848.343586827,1981556.1644307047,6041292.179156122,2750134.6871132837,3,208469.09921654058
11438014.482292397,8762704.219273753,4148510.192478706,2919922.1647876194,8022848.343586827,1981556.1644307047,6041292.179156122,2750134.6871132837,4,215478.94517585525
11438014.482292397,8762704.219273753,4148510.192478706,2919922.1647876194,8022848.343586827,1981556.1644307047,6041292.179156122,2750134.6871132837,5,221405.17953119447
11438014.482292397,8762704.219273753,4148510.192478706,2919922.1647876194,8022848.343586827,1981556.1644307047,6041292.179156122,2750134.6871132837,6,228442.19471085616
23051254.06594421,17887545.273461953,9676417.692500044,5634360.073813044,18844491.434168693,6064906.162232147,12779585.271936547,5484012.757157272,1,380248.9034822925
23051254.06594421,17887545.273461953,9676417.692500044,5634360.073813044,18844491.434168693,6064906.162232147,12779585.271936547,5484012.757157272,2,391506.1434747563
23051254.06594421,17887545.273461953,9676417.692500044,5634360.073813044,18844491.434168693,6064906.162232147,12779585.271936547,5484012.757157272,3,476827.78398835845
23051254.06594421,17887545.273461953,9676417.692500044,5634360.073813044,18844491.434168693,6064906.162232147,12779585.271936547,5484012.757157272,4,471027.1980889806
23051254.06594421,17887545.273461953,9676417.692500044,5634360.073813044,18844491.434168693,6064906.162232147,12779585.271936547,5484012.757157272,5,546695.4367655523
23051254.06594421,17887545.273461953,9676417.692500044,5634360.073813044,18844491.434168693,6064906.162232147,12779585.271936547,5484012.757157272,6,546742.0086866564
1825918.4680927543,1673353.8668779135,187725.40308842467,424849.6844199215,965722.9475529023,347839.6329358647,617883.3146170375,149990.25357171922,1,12807.539746133365
1825918.4680927543,1673353.8668779135,187725.40308842467,424849.6844199215,965722.9475529023,347839.6329358647,617883.3146170375,149990.25357171922,2,10790.698154374877
1825918.4680927543,1673353.8668779135,187725.40308842467,424849.6844199215,965722.9475529023,347839.6329358647,617883.3146170375,149990.25357171922,3,10164.678470038914
1825918.4680927543,1673353.8668779135,187725.40308842467,424849.6844199215,965722.9475529023,347839.6329358647,617883.3146170375,149990.25357171922,4,14763.221694743108
1825918.4680927543,1673353.8668779135,187725.40308842467,424849.6844199215,965722.9475529023,347839.6329358647,617883.3146170375,149990.25357171922,5,12739.015703080166
1825918.4680927543,1673353.8668779135,187725.40308842467,424849.6844199215,965722.9475529023,347839.6329358647,617883.3146170375,149990.25357171922,6,11183.284064972544
4897707.436520155,3168759.7393376636,2290017.246030681,578139.379896087,2424590.5747674257,375659.0481893245,2048931.526578101,1671177.5028440547,1,115241.77160243197
4897707.436520155,3168759.7393376636,2290017.246030681,578139.379896087,2424590.5747674257,375659.0481893245,2048931.526578101,1671177.5028440547,2,136102.4894360133
4897707.436520155,3168759.7393376636,2290017.246030681,578139.379896087,2424590.5747674257,375659.0481893245,2048931.526578101,1671177.5028440547,3,126406.27298287129
4897707.436520155,3168759.7393376636,2290017.246030681,578139.379896087,2424590.5747674257,375659.0481893245,2048931.526578101,1671177.5028440547,4,150069.70006941038
4897707.436520155,3168759.7393376636,2290017.246030681,578139.379896087,2424590.5747674257,375659.0481893245,2048931.526578101,1671177.5028440547,5,144800.7909104368
4897707.436520155,3168759.7393376636,2290017.246030681,578139.379896087,2424590.5747674257,375659.0481893245,2048931.526578101,1671177.5028440547,6,153921.64817643134
4249749.268937016,3744304.3587995935,522288.15496117633,601071.4522795322,1916437.8240831478,715944.2675924812,1200493.5564906667,534001.7993528044,1,38741.34256346353
4249749.268937016,3744304.3587995935,522288.15496117633,601071.4522795322,1916437.8240831478,715944.2675924812,1200493.5564906667,534001.7993528044,2,29737.71939483535
4249749.268937016,3744304.3587995935,522288.15496117633,601071.4522795322,1916437.8240831478,715944.2675924812,1200493.5564906667,534001.7993528044,3,43610.9190239467
4249749.268937016,3744304.3587995935,522288.15496117633,601071.4522795322,1916437.8240831478,715944.2675924812,1200493.5564906667,534001.7993528044,4,51204.73582851538
4249749.268937016,3744304.3587995935,522288.15496117633,601071.4522795322,1916437.8240831478,715944.2675924812,1200493.5564906667,534001.7993528044,5,46162.71177046107
4249749.268937016,3744304.3587995935,522288.15496117633,601071.4522795322,1916437.8240831478,715944.2675924812,1200493.5564906667,534001.7993528044,6,40321.56565450854
5021983.879005904,3702220.0555371363,1527563.2314821286,792152.3279237455,4853936.349805097,1372307.9333732552,3481628.416431842,1328067.5171371917,1,106908.5831289834
5021983.879005904,3702220.0555371363,1527563.2314821286,792152.3279237455,4853936.349805097,1372307.9333732552,3481628.416431842,1328067.5171371917,2,119894.66193539467
5021983.879005904,3702220.0555371363,1527563.2314821286,792152.3279237455,4853936.349805097,1372307.9333732552,3481628.416431842,1328067.5171371917,3,126399.2936346134
5021983.879005904,3702220.0555371363,1527563.2314821286,792152.3279237455,4853936.349805097,1372307.9333732552,3481628.416431842,1328067.5171371917,4,113357.2834811034
5021983.879005904,3702220.0555371363,1527563.2314821286,792152.3279237455,4853936.349805097,1372307.9333732552,3481628.416431842,1328067.5171371917,5,98409.63243030135
5021983.879005904,3702220.0555371363,1527563.2314821286,792152.3279237455,4853936.349805097,1372307.9333732552,3481628.416431842,1328067.5171371917,6,122455.28486186784
8556410.622510104,7104395.206084729,3515534.4295015335,2700273.386849138,6372216.023247705,2171740.6427795007,4200475.380468205,1494601.7462659266,1,95724.75464611841
8556410.622510104,7104395.206084729,3515534.4295015335,2700273.386849138,6372216.023247705,2171740.6427795007,4200475.380468205,1494601.7462659266,2,126099.47223191478
8556410.622510104,7104395.206084729,3515534.4295015335,2700273.386849138,6372216.023247705,2171740.6427795007,4200475.380468205,1494601.7462659266,3,102358.7928467051
8556410.622510104,7104395.206084729,3515534.4295015335,2700273.386849138,6372216.023247705,2171740.6427795007,4200475.380468205,1494601.7462659266,4,125414.5696883288
8556410.622510104,7104395.206084729,3515534.4295015335,2700273.386849138,6372216.023247705,2171740.6427795007,4200475.380468205,1494601.7462659266,5,132279.07914466102
8556410.622510104,7104395.206084729,3515534.4295015335,2700273.386849138,6372216.023247705,2171740.6427795007,4200475.380468205,1494601.7462659266,6,138381.5669786319
7698372.696668404,6480663.205915965,5399234.025932881,4111022.4773329627,5158080.726173606,3238849.104082564,1919231.6220910419,1283312.2831300322,1,110400.58543136575
7698372.696668404,6480663.205915965,5399234.025932881,4111022.4773329627,5158080.726173606,3238849.104082564,1919231.6220910419,1283312.2831300322,2,91304.27573343345
7698372.696668404,6480663.205915965,5399234.025932881,4111022.4773329627,5158080.726173606,3238849.104082564,1919231.6220910419,1283312.2831300322,3,86436.83580748632
7698372.696668404,6480663.205915965,5399234.025932881,4111022.4773329627,5158080.726173606,3238849.104082564,1919231.6220910419,1283312.2831300322,4,99338.2397240471
7698372.696668404,6480663.205915965,5399234.025932881,4111022.4773329627,5158080.726173606,3238849.104082564,1919231.6220910419,1283312.2831300322,5,109657.93163697909
7698372.696668404,6480663.205915965,5399234.025932881,4111022.4773329627,5158080.726173606,3238849.104082564,1919231.6220910419,1283312.2831300322,6,111589.16854550788
2632599.490866685,2147996.539391131,1278198.8225243064,1393102.5962218773,3122126.08539358,1373404.7473401595,1748721.3380534207,503525.0388581624,1,32552.084107312076
2632599.490866685,2147996.539391131,1278198.8225243064,1393102.5962218773,3122126.08539358,1373404.7473401595,1748721.3380534207,503525.0388581624,2,46534.48964818882
2632599.490866685,2147996.539391131,1278198.8225243064,1393102.5962218773,3122126.08539358,1373404.7473401595,1748721.3380534207,503525.0388581624,3,43600.34771926552
2632599.490866685,2147996.539391131,1278198.8225243064,1393102.5962218773,3122126.08539358,1373404.7473401595,1748721.3380534207,503525.0388581624,4,40480.42669189948
2632599.490866685,2147996.539391131,1278198.8225243064,1393102.5962218773,3122126.08539358,1373404.7473401595,1748721.3380534207,503525.0388581624,5,35075.52255184341
2632599.490866685,2147996.539391131,1278198.8225243064,1393102.5962218773,3122126.08539358,1373404.7473401595,1748721.3380534207,503525.0388581624,6,31349.78795261907
22955356.29766537,18314826.320127383,17716259.04904102,8787185.542084923,25273081.66731522,15638251.416312184,9634830.251003034,4031653.747685257,1,332278.6438156299
22955356.29766537,18314826.320127383,17716259.04904102,8787185.542084923,25273081.66731522,15638251.416312184,9634830.251003034,4031653.747685257,2,376787.11347547674
22955356.29766537,18314826.320127383,17716259.04904102,8787185.542084923,25273081.66731522,15638251.416312184,9634830.251003034,4031653.747685257,3,304849.1605884766
22955356.29766537,18314826.320127383,17716259.04904102,8787185.542084923,25273081.66731522,15638251.416312184,9634830.251003034,4031653.747685257,4,360547.78082644835
22955356.29766537,18314826.320127383,17716259.04904102,8787185.542084923,25273081.66731522,15638251.416312184,9634830.251003034,4031653.747685257,5,311390.54279301537
22955356.29766537,18314826.320127383,17716259.04904102,8787185.542084923,25273081.66731522,15638251.416312184,9634830.251003034,4031653.747685257,6,333983.0959430278
17588101.589158803,13194949.110680282,8557826.83649257,4579130.133601778,26273810.05685607,15287613.75028267,10986196.3065734,4394367.43524742,1,340382.6710865616
17588101.589158803,13194949.110680282,8557826.83649257,4579130.133601778,26273810.05685607,15287613.75028267,10986196.3065734,4394367.43524742,2,294465.7373093915
17588101.589158803,13194949.110680282,8557826.83649257,4579130.133601778,26273810.05685607,15287613.75028267,10986196.3065734,4394367.43524742,3,303175.2369919818
17588101.589158803,13194949.110680282,8557826.83649257,4579130.133601778,26273810.05685607,15287613.75028267,10986196.3065734,4394367.43524742,4,412765.10235881095
17588101.589158803,13194949.110680282,8557826.83649257,4579130.133601778,26273810.05685607,15287613.75028267,10986196.3065734,4394367.43524742,5,409748.12200159905
17588101.589158803,13194949.110680282,8557826.83649257,4579130.133601778,26273810.05685607,15287613.75028267,10986196.3065734,4394367.43524742,6,326748.86574254185
21060487.19965205,13837341.438688146,5130291.075164822,3312271.0093264906,12553253.180161824,2521403.277271949,10031849.902889876,7216699.59516287,1,597827.093253897
21060487.19965205,13837341.438688146,5130291.075164822,3312271.0093264906,12553253.180161824,2521403.277271949,10031849.902889876,7216699.59516287,2,641493.1385006827
21060487.19965205,13837341.438688146,5130291.075164822,3312271.0093264906,12553253.180161824,2521403.277271949,10031849.902889876,7216699.59516287,3,673467.9950237692
21060487.19965205,13837341.438688146,5130291.075164822,3312271.0093264906,12553253.180161824,2521403.277271949,10031849.902889876,7216699.59516287,4,624834.0153530582
