revenue,expenses,currentAssets,currentLiabilities,totalAssets,totalDebt,equity,cashFlow,month_ahead,future_cashFlow
2343511.8623332474,1633064.3229880463,633606.1794378699,997449.1401564772,1135678.1605848207,341584.75739275024,794093.4031920704,3102478.483006961,5,278063.08333831845
2343511.8623332474,1633064.3229880463,633606.1794378699,997449.1401564772,1135678.1605848207,341584.75739275024,794093.4031920704,3102478.483006961,6,260945.191516117
176409.19319853964,171423.47284955793,69500.15856705437,73886.15549307971,247037.55849292688,212906.04777462932,34131.51071829758,69981.52520199706,1,5330.858416652337
176409.19319853964,171423.47284955793,69500.15856705437,73886.15549307971,247037.55849292688,212906.04777462932,34131.51071829758,69981.52520199706,2,5563.261157860137
176409.19319853964,171423.47284955793,69500.15856705437,73886.15549307971,247037.55849292688,212906.04777462932,34131.51071829758,69981.52520199706,3,5453.5234509408665
176409.19319853964,171423.47284955793,69500.15856705437,73886.15549307971,247037.55849292688,212906.04777462932,34131.51071829758,69981.52520199706,4,5293.13416547723
176409.19319853964,171423.47284955793,69500.15856705437,73886.15549307971,247037.55849292688,212906.04777462932,34131.51071829758,69981.52520199706,5,5749.7966536518525
176409.19319853964,171423.47284955793,69500.15856705437,73886.15549307971,247037.55849292688,212906.04777462932,34131.51071829758,69981.52520199706,6,5519.997928381528
7289530.769632064,4797894.36153883,3361072.390337735,5046685.651664698,8640545.875274196,2459930.895966037,6180614.979308159,10282915.996757383,1,857299.3403707927
7289530.769632064,4797894.36153883,3361072.390337735,5046685.651664698,8640545.875274196,2459930.895966037,6180614.979308159,10282915.996757383,2,828285.035977594
7289530.769632064,4797894.36153883,3361072.390337735,5046685.651664698,8640545.875274196,2459930.895966037,6180614.979308159,10282915.996757383,3,910889.9050124794
7289530.769632064,4797894.36153883,3361072.390337735,5046685.651664698,8640545.875274196,2459930.895966037,6180614.979308159,10282915.996757383,4,874089.7337489439
7289530.769632064,4797894.36153883,3361072.390337735,5046685.651664698,8640545.875274196,2459930.895966037,6180614.979308159,10282915.996757383,5,951869.8296966284
7289530.769632064,4797894.36153883,3361072.390337735,5046685.651664698,8640545.875274196,2459930.895966037,6180614.979308159,10282915.996757383,6,858509.930735961
1886176.7929070883,1853530.2123578268,562593.0106713912,956547.5736287725,921263.9181305137,628469.4531593209,292794.4649711929,741224.3836951259,1,61188.00363829062
1886176.7929070883,1853530.2123578268,562593.0106713912,956547.5736287725,921263.9181305137,628469.4531593209,292794.4649711929,741224.3836951259,2,57331.327367813676
1886176.7929070883,1853530.2123578268,562593.0106713912,956547.5736287725,921263.9181305137,628469.4531593209,292794.4649711929,741224.3836951259,3,61289.55793942814
1886176.7929070883,1853530.2123578268,562593.0106713912,956547.5736287725,921263.9181305137,628469.4531593209,292794.4649711929,741224.3836951259,4,58323.23980659794
1886176.7929070883,1853530.2123578268,562593.0106713912,956547.5736287725,921263.9181305137,628469.4531593209,292794.4649711929,741224.3836951259,5,56324.507440957124
1886176.7929070883,1853530.2123578268,562593.0106713912,956547.5736287725,921263.9181305137,628469.4531593209,292794.4649711929,741224.3836951259,6,54130.18724073424
82269.7343982197,92288.57064849102,65072.1861666279,117771.25204887461,238443.92510580114,291845.8050713275,-53401.879965526314,-55073.50738809052,1,-4160.446345646162
82269.7343982197,92288.57064849102,65072.1861666279,117771.25204887461,238443.92510580114,291845.8050713275,-53401.879965526314,-55073.50738809052,2,-4442.477219240302
82269.7343982197,92288.57064849102,65072.1861666279,117771.25204887461,238443.92510580114,291845.8050713275,-53401.879965526314,-55073.50738809052,3,-3678.0784064466775
82269.7343982197,92288.57064849102,65072.1861666279,117771.25204887461,238443.92510580114,291845.8050713275,-53401.879965526314,-55073.50738809052,4,-3437.247853652961
82269.7343982197,92288.57064849102,65072.1861666279,117771.25204887461,238443.92510580114,291845.8050713275,-53401.879965526314,-55073.50738809052,5,-3228.525505172842
82269.7343982197,92288.57064849102,65072.1861666279,117771.25204887461,238443.92510580114,291845.8050713275,-53401.879965526314,-55073.50738809052,6,-3250.210435716468
784000.9815192956,819735.1171410221,308275.7079010444,572799.1796739646,1088284.8260130156,861263.1323045499,227021.69370846564,-328858.4151423488,1,-26815.714857651714
784000.9815192956,819735.1171410221,308275.7079010444,572799.1796739646,1088284.8260130156,861263.1323045499,227021.69370846564,-328858.4151423488,2,-26980.853766502572
784000.9815192956,819735.1171410221,308275.7079010444,572799.1796739646,1088284.8260130156,861263.1323045499,227021.69370846564,-328858.4151423488,3,-25197.41327149993
784000.9815192956,819735.1171410221,308275.7079010444,572799.1796739646,1088284.8260130156,861263.1323045499,227021.69370846564,-328858.4151423488,4,-26361.99885228114
784000.9815192956,819735.1171410221,308275.7079010444,572799.1796739646,1088284.8260130156,861263.1323045499,227021.69370846564,-328858.4151423488,5,-27320.566381146982
784000.9815192956,819735.1171410221,308275.7079010444,572799.1796739646,1088284.8260130156,861263.1323045499,227021.69370846564,-328858.4151423488,6,-23139.086482109145
303027.12624538527,371526.2050386626,100458.20746435414,86694.95652241785,189310.09534585927,182833.53223329567,6476.5631125636055,-557554.6617418858,1,-46490.443495310574
303027.12624538527,371526.2050386626,100458.20746435414,86694.95652241785,189310.09534585927,182833.53223329567,6476.5631125636055,-557554.6617418858,2,-42582.07763917805
303027.12624538527,371526.2050386626,100458.20746435414,86694.95652241785,189310.09534585927,182833.53223329567,6476.5631125636055,-557554.6617418858,3,-42104.73478473831
303027.12624538527,371526.2050386626,100458.20746435414,86694.95652241785,189310.09534585927,182833.53223329567,6476.5631125636055,-557554.6617418858,4,-35576.26023353031
303027.12624538527,371526.2050386626,100458.20746435414,86694.95652241785,189310.09534585927,182833.53223329567,6476.5631125636055,-557554.6617418858,5,-32734.806815820622
303027.12624538527,371526.2050386626,100458.20746435414,86694.95652241785,189310.09534585927,182833.53223329567,6476.5631125636055,-557554.6617418858,6,-29953.778738704626
9983915.838628888,7073500.345711063,6250267.782265206,3317831.7229055245,21795992.222285684,10724977.188617859,11071015.033667825,22191013.71033399,1,1808424.3187343401
9983915.838628888,7073500.345711063,6250267.782265206,3317831.7229055245,21795992.222285684,10724977.188617859,11071015.033667825,22191013.71033399,2,1773557.2443800576
9983915.838628888,7073500.345711063,6250267.782265206,3317831.7229055245,21795992.222285684,10724977.188617859,11071015.033667825,22191013.71033399,3,1806955.7845577071
9983915.838628888,7073500.345711063,6250267.782265206,3317831.7229055245,21795992.222285684,10724977.188617859,11071015.033667825,22191013.71033399,4,1890973.7753361014
9983915.838628888,7073500.345711063,6250267.782265206,3317831.7229055245,21795992.222285684,10724977.188617859,11071015.033667825,22191013.71033399,5,1888379.4646186023
9983915.838628888,7073500.345711063,6250267.782265206,3317831.7229055245,21795992.222285684,10724977.188617859,11071015.033667825,22191013.71033399,6,1857256.4907895771
7741192.501600608,6169985.380883347,1538746.3682842276,1439238.3367338483,2435444.980351643,798272.9781084685,1637172.0022431747,10730448.052059498,1,908265.0356937946
7741192.501600608,6169985.380883347,1538746.3682842276,1439238.3367338483,2435444.980351643,798272.9781084685,1637172.0022431747,10730448.052059498,2,919762.1452241015
7741192.501600608,6169985.380883347,1538746.3682842276,1439238.3367338483,2435444.980351643,798272.9781084685,1637172.0022431747,10730448.052059498,3,938010.9782193203
7741192.501600608,6169985.380883347,1538746.3682842276,1439238.3367338483,2435444.980351643,798272.9781084685,1637172.0022431747,10730448.052059498,4,938083.4979623433
7741192.501600608,6169985.380883347,1538746.3682842276,1439238.3367338483,2435444.980351643,798272.9781084685,1637172.0022431747,10730448.052059498,5,885018.025458927
7741192.501600608,6169985.380883347,1538746.3682842276,1439238.3367338483,2435444.980351643,798272.9781084685,1637172.0022431747,10730448.052059498,6,894123.8566118357
750939.4703045664,670231.9788363203,80404.6248378696,173696.32642068528,288549.0331376823,232690.5460194958,55858.48711818648,-205381.202378895,1,-16102.445028423897
750939.4703045664,670231.9788363203,80404.6248378696,173696.32642068528,288549.0331376823,232690.5460194958,55858.48711818648,-205381.202378895,2,-15445.567449612294
750939.4703045664,670231.9788363203,80404.6248378696,173696.32642068528,288549.0331376823,232690.5460194958,55858.48711818648,-205381.202378895,3,-16969.49917283058
750939.4703045664,670231.9788363203,80404.6248378696,173696.32642068528,288549.0331376823,232690.5460194958,55858.48711818648,-205381.202378895,4,-15345.636828856903
750939.4703045664,670231.9788363203,80404.6248378696,173696.32642068528,288549.0331376823,232690.5460194958,55858.48711818648,-205381.202378895,5,-15561.536066545184
750939.4703045664,670231.9788363203,80404.6248378696,173696.32642068528,288549.0331376823,232690.5460194958,55858.48711818648,-205381.202378895,6,-14488.584278629474
8032571.64413154,5954697.449105134,888596.6224395483,576117.4087170529,3534909.1630764133,1864736.3820854733,1670172.78099094,11596751.697354551,1,994261.0058699133
8032571.64413154,5954697.449105134,888596.6224395483,576117.4087170529,3534909.1630764133,1864736.3820854733,1670172.78099094,11596751.697354551,2,981670.9843962161
8032571.64413154,5954697.449105134,888596.6224395483,576117.4087170529,3534909.1630764133,1864736.3820854733,1670172.78099094,11596751.697354551,3,1021730.6423826648
8032571.64413154,5954697.449105134,888596.6224395483,576117.4087170529,3534909.1630764133,1864736.3820854733,1670172.78099094,11596751.697354551,4,1038690.5647846966
8032571.64413154,5954697.449105134,888596.6224395483,576117.4087170529,3534909.1630764133,1864736.3820854733,1670172.78099094,11596751.697354551,5,1038670.3591178305
8032571.64413154,5954697.449105134,888596.6224395483,576117.4087170529,3534909.1630764133,1864736.3820854733,1670172.78099094,11596751.697354551,6,918103.0462822375
6721600.370119395,4118511.4364421796,5144935.131899355,4645325.727183604,18619930.18420018,4769142.681039106,13850787.503161073,12893258.900000792,1,1058027.9283465995
6721600.370119395,4118511.4364421796,5144935.131899355,4645325.727183604,18619930.18420018,4769142.681039106,13850787.503161073,12893258.900000792,2,1183501.2974691023
6721600.370119395,4118511.4364421796,5144935.131899355,4645325.727183604,18619930.18420018,4769142.681039106,13850787.503161073,12893258.900000792,3,1045332.3874201203
6721600.370119395,4118511.4364421796,5144935.131899355,4645325.727183604,18619930.18420018,4769142.681039106,13850787.503161073,12893258.900000792,4,1117186.7720760514
6721600.370119395,4118511.4364421796,5144935.131899355,4645325.727183604,18619930.18420018,4769142.681039106,13850787.503161073,12893258.900000792,5,1175246.5017044586
6721600.370119395,4118511.4364421796,5144935.131899355,4645325.727183604,18619930.18420018,4769142.681039106,13850787.503161073,12893258.900000792,6,1118826.8373521937
9870380.05730454,6194575.954134746,6655080.561408259,11954761.447283482,15514698.40603524,6028620.283918016,9486078.122117225,10250755.992858995,1,790822.3346657592
9870380.05730454,6194575.954134746,6655080.561408259,11954761.447283482,15514698.40603524,6028620.283918016,9486078.122117225,10250755.992858995,2,876181.4270027822
9870380.05730454,6194575.954134746,6655080.561408259,11954761.447283482,15514698.40603524,6028620.283918016,9486078.122117225,10250755.992858995,3,802026.822282744
9870380.05730454,6194575.954134746,6655080.561408259,11954761.447283482,15514698.40603524,6028620.283918016,9486078.122117225,10250755.992858995,4,806264.1072622623
9870380.05730454,6194575.954134746,6655080.561408259,11954761.447283482,15514698.40603524,6028620.283918016,9486078.122117225,10250755.992858995,5,898921.4540210153
9870380.05730454,6194575.954134746,6655080.561408259,11954761.447283482,15514698.40603524,6028620.283918016,9486078.122117225,10250755.992858995,6,844637.5227125131
6706079.875411065,3461069.227127454,3125161.971051371,5698827.576167653,10060460.133023966,4932724.624975411,5127735.508048555,7880863.951641168,1,631426.1694921779
6706079.875411065,3461069.227127454,3125161.971051371,5698827.576167653,10060460.133023966,4932724.624975411,5127735.508048555,7880863.951641168,2,619858.8518787653
6706079.875411065,3461069.227127454,3125161.971051371,5698827.576167653,10060460.133023966,4932724.624975411,5127735.508048555,7880863.951641168,3,624611.5444710277
6706079.875411065,3461069.227127454,3125161.971051371,5698827.576167653,10060460.133023966,4932724.624975411,5127735.508048555,7880863.951641168,4,668071.3010877465
6706079.875411065,3461069.227127454,3125161.971051371,5698827.576167653,10060460.133023966,4932724.624975411,5127735.508048555,7880863.951641168,5,731034.4995408645
6706079.875411065,3461069.227127454,3125161.971051371,5698827.576167653,10060460.133023966,4932724.624975411,5127735.508048555,7880863.951641168,6,657555.2561494139
1458443.6200056598,994178.8407305346,1008894.0198787241,1485951.2420839993,1590500.956063816,575832.1140330972,1014668.8420307189,2750363.518053645,1,222500.11647930427
1458443.6200056598,994178.8407305346,1008894.0198787241,1485951.2420839993,1590500.956063816,575832.1140330972,1014668.8420307189,2750363.518053645,2,237737.41608531604
1458443.6200056598,994178.8407305346,1008894.0198787241,1485951.2420839993,1590500.956063816,575832.1140330972,1014668.8420307189,2750363.518053645,3,237392.39975992905
1458443.6200056598,994178.8407305346,1008894.0198787241,1485951.2420839993,1590500.956063816,575832.1140330972,1014668.8420307189,2750363.518053645,4,235792.66006577076
1458443.6200056598,994178.8407305346,1008894.0198787241,1485951.2420839993,1590500.956063816,575832.1140330972,1014668.8420307189,2750363.518053645,5,242996.70843966934
1458443.6200056598,994178.8407305346,1008894.0198787241,1485951.2420839993,1590500.956063816,575832.1140330972,1014668.8420307189,2750363.518053645,6,242763.93503973563
313707.3698652335,467204.5990574813,229354.13163708957,291615.6720381835,775559.0981217592,940716.3434060635,-165157.24528430423,-430520.0098360778,1,-35308.66714607107
313707.3698652335,467204.5990574813,229354.13163708957,291615.6720381835,775559.0981217592,940716.3434060635,-165157.24528430423,-430520.0098360778,2,-30013.407305042507
313707.3698652335,467204.5990574813,229354.13163708957,291615.6720381835,775559.0981217592,940716.3434060635,-165157.24528430423,-430520.0098360778,3,-30892.86489034772
313707.3698652335,467204.5990574813,229354.13163708957,291615.6720381835,775559.0981217592,940716.3434060635,-165157.24528430423,-430520.0098360778,4,-27003.084548863248
313707.3698652335,467204.5990574813,229354.13163708957,291615.6720381835,775559.0981217592,940716.3434060635,-165157.24528430423,-430520.0098360778,5,-28919.403161007882
313707.3698652335,467204.5990574813,229354.13163708957,291615.6720381835,775559.0981217592,940716.3434060635,-165157.24528430423,-430520.0098360778,6,-26364.960744277872
1656643.9776529449,1123771.4483104087,731596.4683637987,933290.4445866414,1084967.9356271068,520012.9680132783,564954.9676138285,1673648.4955011345,1,146270.57294606994
1656643.9776529449,1123771.4483104087,731596.4683637987,933290.4445866414,1084967.9356271068,520012.9680132783,564954.9676138285,1673648.4955011345,2,149747.88514397148
1656643.9776529449,1123771.4483104087,731596.4683637987,933290.4445866414,1084967.9356271068,520012.9680132783,564954.9676138285,1673648.4955011345,3,147115.66425756874
1656643.9776529449,1123771.4483104087,731596.4683637987,933290.4445866414,1084967.9356271068,520012.9680132783,564954.9676138285,1673648.4955011345,4,149541.9521789881
1656643.9776529449,1123771.4483104087,731596.4683637987,933290.4445866414,1084967.9356271068,520012.9680132783,564954.9676138285,1673648.4955011345,5,136606.6468193521
1656643.9776529449,1123771.4483104087,731596.4683637987,933290.4445866414,1084967.9356271068,520012.9680132783,564954.9676138285,1673648.4955011345,6,138542.77227655178
7768102.597972858,6093106.436046601,3980023.105781413,5075802.275708597,9520742.70887448,3323757.712013076,6196984.996861405,17317525.4375081,1,1350593.5994021255
7768102.597972858,6093106.436046601,3980023.105781413,5075802.275708597,9520742.70887448,3323757.712013076,6196984.996861405,17317525.4375081,2,1346179.48244903
7768102.597972858,6093106.436046601,3980023.105781413,5075802.275708597,9520742.70887448,3323757.712013076,6196984.996861405,17317525.4375081,3,1507209.2173444815
7768102.597972858,6093106.436046601,3980023.105781413,5075802.275708597,9520742.70887448,3323757.712013076,6196984.996861405,17317525.4375081,4,1453262.3606098644
7768102.597972858,6093106.436046601,3980023.105781413,5075802.275708597,9520742.70887448,3323757.712013076,6196984.996861405,17317525.4375081,5,1486257.5810947944
7768102.597972858,6093106.436046601,3980023.105781413,5075802.275708597,9520742.70887448,3323757.712013076,6196984.996861405,17317525.4375081,6,1493821.575839179
5020978.852880161,3219592.561771294,1828693.0172463052,3122107.562349285,6779799.515338731,3146169.1690244903,3633630.3463142407,10753794.691760931,1,948655.6949483991
5020978.852880161,3219592.561771294,1828693.0172463052,3122107.562349285,6779799.515338731,3146169.1690244903,3633630.3463142407,10753794.691760931,2,958907.16139675
5020978.852880161,3219592.561771294,1828693.0172463052,3122107.562349285,6779799.515338731,3146169.1690244903,3633630.3463142407,10753794.691760931,3,875465.5694954997
5020978.852880161,3219592.561771294,1828693.0172463052,3122107.562349285,6779799.515338731,3146169.1690244903,3633630.3463142407,10753794.691760931,4,847196.5705904848
5020978.852880161,3219592.561771294,1828693.0172463052,3122107.562349285,6779799.515338731,3146169.1690244903,3633630.3463142407,10753794.691760931,5,886446.4099534982
5020978.852880161,3219592.561771294,1828693.0172463052,3122107.562349285,6779799.515338731,3146169.1690244903,3633630.3463142407,10753794.691760931,6,895206.2082523124
342159.22977708676,390353.03469841386,183651.04338549497,361944.6279021237,662429.8551854958,829771.2234283473,-167341.36824285143,-898639.2336269642,1,-76157.9343649123
342159.22977708676,390353.03469841386,183651.04338549497,361944.6279021237,662429.8551854958,829771.2234283473,-167341.36824285143,-898639.2336269642,2,-64181.22266668635
342159.22977708676,390353.03469841386,183651.04338549497,361944.6279021237,662429.8551854958,829771.2234283473,-167341.36824285143,-898639.2336269642,3,-61716.225418430084
342159.22977708676,390353.03469841386,183651.04338549497,361944.6279021237,662429.8551854958,829771.2234283473,-167341.36824285143,-898639.2336269642,4,-57420.151069126434
342159.22977708676,390353.03469841386,183651.04338549497,361944.6279021237,662429.8551854958,829771.2234283473,-167341.36824285143,-898639.2336269642,5,-54895.72813397623
342159.22977708676,390353.03469841386,183651.04338549497,361944.6279021237,662429.8551854958,829771.2234283473,-167341.36824285143,-898639.2336269642,6,-55898.542415479365
7512823.024582741,4861065.236880628,3246918.7368721347,6291158.538466824,5853952.51271664,3453245.0086299656,2400707.504086674,7906806.732000699,1,675832.5207560929
7512823.024582741,4861065.236880628,3246918.7368721347,6291158.538466824,5853952.51271664,3453245.0086299656,2400707.504086674,7906806.732000699,2,689903.3538144007
7512823.024582741,4861065.236880628,3246918.7368721347,6291158.538466824,5853952.51271664,3453245.0086299656,2400707.504086674,7906806.732000699,3,652480.389733792
7512823.024582741,4861065.236880628,3246918.7368721347,6291158.538466824,5853952.51271664,3453245.0086299656,2400707.504086674,7906806.732000699,4,692658.1312189028
7512823.024582741,4861065.236880628,3246918.7368721347,6291158.538466824,5853952.51271664,3453245.0086299656,2400707.504086674,7906806.732000699,5,660656.8260225707
7512823.024582741,4861065.236880628,3246918.7368721347,6291158.538466824,5853952.51271664,3453245.0086299656,2400707.504086674,7906806.732000699,6,694811.6845476088
1984499.1071515728,1823912.1145745048,347864.05000160704,656346.4127102966,1310657.000478228,1044907.9312948679,265749.0691833602,-796292.0322598934,1,-64260.086199021935
1984499.1071515728,1823912.1145745048,347864.05000160704,656346.4127102966,1310657.000478228,1044907.9312948679,265749.0691833602,-796292.0322598934,2,-61069.7499865206
1984499.1071515728,1823912.1145745048,347864.05000160704,656346.4127102966,1310657.000478228,1044907.9312948679,265749.0691833602,-796292.0322598934,3,-61192.60094957204
1984499.1071515728,1823912.1145745048,347864.05000160704,656346.4127102966,1310657.000478228,1044907.9312948679,265749.0691833602,-796292.0322598934,4,-61927.61651148566
1984499.1071515728,1823912.1145745048,347864.05000160704,656346.4127102966,1310657.000478228,1044907.9312948679,265749.0691833602,-796292.0322598934,5,-59324.83463228151
1984499.1071515728,1823912.1145745048,347864.05000160704,656346.4127102966,1310657.000478228,1044907.9312948679,265749.0691833602,-796292.0322598934,6,-57811.406359214394
95062.24878199653,91055.00477279864,57781.45281753235,106190.76619365532,175312.92343205644,122992.23622292202,52320.687209134434,-26667.437765139,1,-2169.9869733909495
95062.24878199653,91055.00477279864,57781.45281753235,106190.76619365532,175312.92343205644,122992.23622292202,52320.687209134434,-26667.437765139,2,-2102.7028086644514
95062.24878199653,91055.00477279864,57781.45281753235,106190.76619365532,175312.92343205644,122992.23622292202,52320.687209134434,-26667.437765139,3,-2236.351772372626
95062.24878199653,91055.00477279864,57781.45281753235,106190.76619365532,175312.92343205644,122992.23622292202,52320.687209134434,-26667.437765139,4,-2175.3301714093404
95062.24878199653,91055.00477279864,57781.45281753235,106190.76619365532,175312.92343205644,122992.23622292202,52320.687209134434,-26667.437765139,5,-1996.8261070839558
95062.24878199653,91055.00477279864,57781.45281753235,106190.76619365532,175312.92343205644,122992.23622292202,52320.687209134434,-26667.437765139,6,-1893.831637952212
1395621.7900398923,941850.4493878203,848349.5419370133,923595.035435148,2831165.211695655,1647506.6727787538,1183658.538916901,2016917.3016620928,1,173757.72760456777
1395621.7900398923,941850.4493878203,848349.5419370133,923595.035435148,2831165.211695655,1647506.6727787538,1183658.538916901,2016917.3016620928,2,161428.30995300895
1395621.7900398923,941850.4493878203,848349.5419370133,923595.035435148,2831165.211695655,1647506.6727787538,1183658.538916901,2016917.3016620928,3,175551.93171056767
1395621.7900398923,941850.4493878203,848349.5419370133,923595.035435148,2831165.211695655,1647506.6727787538,1183658.538916901,2016917.3016620928,4,177188.5349021472
1395621.7900398923,941850.4493878203,848349.5419370133,923595.035435148,2831165.211695655,1647506.6727787538,1183658.538916901,2016917.3016620928,5,168698.01096443718
1395621.7900398923,941850.4493878203,848349.5419370133,923595.035435148,2831165.211695655,1647506.6727787538,1183658.538916901,2016917.3016620928,6,164595.58900549397
9253277.086001866,6402203.799212028,3179606.295915649,5351460.524530936,10350824.511719992,5584033.057558161,4766791.454161831,17980690.172563717,1,1493654.2168532293
9253277.086001866,6402203.799212028,3179606.295915649,5351460.524530936,10350824.511719992,5584033.057558161,4766791.454161831,17980690.172563717,2,1574533.500878082
9253277.086001866,6402203.799212028,3179606.295915649,5351460.524530936,10350824.511719992,5584033.057558161,4766791.454161831,17980690.172563717,3,1561956.7289780297
9253277.086001866,6402203.799212028,3179606.295915649,5351460.524530936,10350824.511719992,5584033.057558161,4766791.454161831,17980690.172563717,4,1545408.2268258845
9253277.086001866,6402203.799212028,3179606.295915649,5351460.524530936,10350824.511719992,5584033.057558161,4766791.454161831,17980690.172563717,5,1441299.458898432
9253277.086001866,6402203.799212028,3179606.295915649,5351460.524530936,10350824.511719992,5584033.057558161,4766791.454161831,17980690.172563717,6,1618269.1555138642
111634.30571418267,150049.96603830566,72798.00963838944,56911.31754957381,266125.96285608545,321849.79620758566,-55723.83335150022,-132749.27177545585,1,-9972.876498730371
111634.30571418267,150049.96603830566,72798.00963838944,56911.31754957381,266125.96285608545,321849.79620758566,-55723.83335150022,-132749.27177545585,2,-10429.726413360804
111634.30571418267,150049.96603830566,72798.00963838944,56911.31754957381,266125.96285608545,321849.79620758566,-55723.83335150022,-132749.27177545585,3,-9338.350723538648
111634.30571418267,150049.96603830566,72798.00963838944,56911.31754957381,266125.96285608545,321849.79620758566,-55723.83335150022,-132749.27177545585,4,-8606.786353309595
111634.30571418267,150049.96603830566,72798.00963838944,56911.31754957381,266125.96285608545,321849.79620758566,-55723.83335150022,-132749.27177545585,5,-7843.14459595158
111634.30571418267,150049.96603830566,72798.00963838944,56911.31754957381,266125.96285608545,321849.79620758566,-55723.83335150022,-132749.27177545585,6,-7331.883842747528
1136826.3448584713,994060.3778609559,684114.4315305914,1316074.83187219,932863.0732950009,813293.847854934,119569.22544006689,-583450.3272188016,1,-48353.37604452499
1136826.3448584713,994060.3778609559,684114.4315305914,1316074.83187219,932863.0732950009,813293.847854934,119569.22544006689,-583450.3272188016,2,-44028.218675097654
1136826.3448584713,994060.3778609559,684114.4315305914,1316074.83187219,932863.0732950009,813293.847854934,119569.22544006689,-583450.3272188016,3,-49432.45720631122
1136826.3448584713,994060.3778609559,684114.4315305914,1316074.83187219,932863.0732950009,813293.847854934,119569.22544006689,-583450.3272188016,4,-48680.68661815138
1136826.3448584713,994060.3778609559,684114.4315305914,1316074.83187219,932863.0732950009,813293.847854934,119569.22544006689,-583450.3272188016,5,-46400.758323971015
1136826.3448584713,994060.3778609559,684114.4315305914,1316074.83187219,932863.0732950009,813293.847854934,119569.22544006689,-583450.3272188016,6,-47262.05861089907
1670794.0657799349,1610547.8551050418,457531.0834553976,803877.9318785281,770225.3494806259,634269.1763056098,135956.17317501616,-565799.4765855953,1,-44649.20291156448
1670794.0657799349,1610547.8551050418,457531.0834553976,803877.9318785281,770225.3494806259,634269.1763056098,135956.17317501616,-565799.4765855953,2,-45501.737521341835
1670794.0657799349,1610547.8551050418,457531.0834553976,803877.9318785281,770225.3494806259,634269.1763056098,135956.17317501616,-565799.4765855953,3,-43104.96421992992
1670794.0657799349,1610547.8551050418,457531.0834553976,803877.9318785281,770225.3494806259,634269.1763056098,135956.17317501616,-565799.4765855953,4,-44949.56259136891
1670794.0657799349,1610547.8551050418,457531.0834553976,803877.9318785281,770225.3494806259,634269.1763056098,135956.17317501616,-565799.4765855953,5,-46566.71388345765
1670794.0657799349,1610547.8551050418,457531.0834553976,803877.9318785281,770225.3494806259,634269.1763056098,135956.17317501616,-565799.4765855953,6,-44609.602151311185
1198825.2338888552,1135994.3020936626,260904.90453388653,178098.320242196,860997.2739004237,734739.8028719354,126257.4710284882,567826.6248545864,1,44190.01913345994
1198825.2338888552,1135994.3020936626,260904.90453388653,178098.320242196,860997.2739004237,734739.8028719354,126257.4710284882,567826.6248545864,2,44958.53702448471
1198825.2338888552,1135994.3020936626,260904.90453388653,178098.320242196,860997.2739004237,734739.8028719354,126257.4710284882,567826.6248545864,3,41778.88196009349
1198825.2338888552,1135994.3020936626,260904.90453388653,178098.320242196,860997.2739004237,734739.8028719354,126257.4710284882,567826.6248545864,4,41896.85179861645
1198825.2338888552,1135994.3020936626,260904.90453388653,178098.320242196,860997.2739004237,734739.8028719354,126257.4710284882,567826.6248545864,5,41481.35028709694
1198825.2338888552,1135994.3020936626,260904.90453388653,178098.320242196,860997.2739004237,734739.8028719354,126257.4710284882,567826.6248545864,6,39990.23649362757
1687054.967941985,1559957.4449344755,459399.5117649515,368196.7578893471,1349516.2700288112,919500.8468470087,430015.4231818025,-580320.1025591112,1,-47023.891512585935
1687054.967941985,1559957.4449344755,459399.5117649515,368196.7578893471,1349516.2700288112,919500.8468470087,430015.4231818025,-580320.1025591112,2,-47759.45342824554
1687054.967941985,1559957.4449344755,459399.5117649515,368196.7578893471,1349516.2700288112,919500.8468470087,430015.4231818025,-580320.1025591112,3,-48117.43114304128
1687054.967941985,1559957.4449344755,459399.5117649515,368196.7578893471,1349516.2700288112,919500.8468470087,430015.4231818025,-580320.1025591112,4,-45790.821849989195
1687054.967941985,1559957.4449344755,459399.5117649515,368196.7578893471,1349516.2700288112,919500.8468470087,430015.4231818025,-580320.1025591112,5,-45646.49425356872
1687054.967941985,1559957.4449344755,459399.5117649515,368196.7578893471,1349516.2700288112,919500.8468470087,430015.4231818025,-580320.1025591112,6,-47072.29979673615
3912057.4170225547,2798337.7363303876,1195923.4799153816,1716958.669343305,2839471.008398509,1096158.1025056147,1743312.9058928944,4761315.722019179,1,377561.21556965105
3912057.4170225547,2798337.7363303876,1195923.4799153816,1716958.669343305,2839471.008398509,1096158.1025056147,1743312.9058928944,4761315.722019179,2,427489.13397983374
3912057.4170225547,2798337.7363303876,1195923.4799153816,1716958.669343305,2839471.008398509,1096158.1025056147,1743312.9058928944,4761315.722019179,3,419454.2707199968
3912057.4170225547,2798337.7363303876,1195923.4799153816,1716958.669343305,2839471.008398509,1096158.1025056147,1743312.9058928944,4761315.722019179,4,403604.4913448054
3912057.4170225547,2798337.7363303876,1195923.4799153816,1716958.669343305,2839471.008398509,1096158.1025056147,1743312.9058928944,4761315.722019179,5,418793.1237233926
3912057.4170225547,2798337.7363303876,1195923.4799153816,1716958.669343305,2839471.008398509,1096158.1025056147,1743312.9058928944,4761315.722019179,6,435337.7139396655
